epoch,time,energy_loss,gamma_acc,gamma_loss,loss,time_dist_loss,val_energy_loss,val_gamma_acc,val_gamma_loss,val_loss,val_time_dist_loss
210,2020-06-04 10:55:50.331544,-8.956646079886774,0.9199807121285182,0.29287151298815706,1.6256690635604338,1.3417541966521638,-29.32691698726482,0.9359780844155844,0.21290706796504466,1.5754162840227899,1.39183613304501
211,2020-06-04 10:56:14.276806,-8.958579283447007,0.9204121513590335,0.2922239691899723,1.617112122991711,1.3338467330851858,-29.29834406180959,0.9362824675324676,0.21317779069927673,1.587668985723415,1.403789539085948
212,2020-06-04 10:56:38.236370,-8.946500006928668,0.9191178336674872,0.29625637637952856,1.6149231821759928,1.327613305803393,-29.305490253672385,0.9357751623376623,0.21214600817690518,1.616370760318164,1.4335302423949312
213,2020-06-04 10:57:02.274406,-9.035986421359388,0.9216557114940487,0.29092530474582406,1.612339187819641,1.3304498694951767,-29.277748341044813,0.9352678571428571,0.21087882866244317,1.5716501330716426,1.3900490527502443
214,2020-06-04 10:57:26.038425,-8.997486717323701,0.9199807121285182,0.2916811690007646,1.6095679827359546,1.326884300452514,-29.28973014954777,0.9366883116883117,0.21092142618724982,1.6002252890404602,1.418593593002758
215,2020-06-04 10:57:49.907279,-9.059098199408846,0.9224678323985483,0.29284813438986207,1.608899477574601,1.3251104413841472,-29.31003674055506,0.9366883116883117,0.2094045769033195,1.589289984379141,1.4091954442163765
216,2020-06-04 10:58:13.719701,-9.05651163765727,0.9208182118112834,0.28714863248271694,1.6005547313423834,1.322462610497324,-29.390046566350065,0.9355722402597403,0.20825855519874742,1.5872671865475962,1.4083986779151991
217,2020-06-04 10:58:37.658474,-9.094241788160241,0.9195238941197371,0.29147842898298076,1.6072097460787906,1.3248255588839704,-29.3282448785893,0.9359780844155844,0.2071501601037245,1.5512864440379288,1.3734645288127934
218,2020-06-04 10:59:01.560837,-9.082573561206685,0.9201583635763775,0.2877008742336752,1.6006081608800382,1.3219898602075697,-29.217676935952213,0.9356737012987013,0.2067975455255543,1.5981744773020081,1.420594608712406
219,2020-06-04 10:59:25.351325,-9.111887693784352,0.9215795751592518,0.28748222150691705,1.6042637627613914,1.3258934289482587,-29.414760390041153,0.9375,0.206104586323399,1.6119995936731575,1.4353097677397997
220,2020-06-04 10:59:49.213383,-9.11947588760028,0.9216049539375174,0.28920450277948206,1.609271203569713,1.3291861766778308,-29.343198851734794,0.9389204545454546,0.20812488171549196,1.5744641710521514,1.3956824881883947
221,2020-06-04 11:00:13.367188,-9.15871116032249,0.921173514707002,0.2857374545419514,1.598189308007706,1.321610564626077,-29.247892081946027,0.9364853896103896,0.20402982388293658,1.571431639034184,1.3966497072331936
222,2020-06-04 11:00:37.321014,-9.061953719037053,0.9231530594117199,0.2847888287613733,1.594065263333717,1.3183383882913808,-29.34422508323271,0.9368912337662337,0.20279837512550283,1.5773017073472713,1.403847557305001
223,2020-06-04 11:01:01.056976,-9.129118773251701,0.9220110143897673,0.2840244554653217,1.5867394992941444,1.3118441626020745,-29.2933396144618,0.9371956168831169,0.2016583887345792,1.5248764708075835,1.3525114216874665
224,2020-06-04 11:01:24.995409,-9.186780960551333,0.9227723777377357,0.2847994213552482,1.594813044919266,1.3192004045245689,-29.18928842120265,0.9380073051948052,0.2117327555263154,1.585242020645708,1.4026985535405954
225,2020-06-04 11:01:48.801066,-9.137483826616977,0.9237875288683602,0.2863516856880651,1.5920873560897346,1.3148731542282863,-29.097316296421912,0.9388189935064936,0.20708123151347174,1.5326782634898757,1.354694348272826
226,2020-06-04 11:02:12.926023,-9.175760022153256,0.9238382864248915,0.28171238153768463,1.5801275700199144,1.307590948504383,-29.29597573896539,0.9387175324675324,0.2014075329014141,1.562360779075975,1.3902492219135265
227,2020-06-04 11:02:36.956066,-9.200794280831143,0.9228738928507981,0.28024993552394506,1.5737933512893603,1.3027442100462465,-29.281298240865183,0.9384131493506493,0.198097384069506,1.5308993259125074,1.3620832400838665
228,2020-06-04 11:03:00.787697,-9.204649044359288,0.9239144227596884,0.2767162494308047,1.5723300285656159,1.3048184281791706,-29.37317140211874,0.9380073051948052,0.19805181994458979,1.5895701200027759,1.4208914714603047
229,2020-06-04 11:03:24.705770,-9.280145270870923,0.9254371494556252,0.2777512681712069,1.5706373210480957,1.3021661981477597,-29.286838844374635,0.9383116883116883,0.20105083861660009,1.5161036735520408,1.3443396737798152
230,2020-06-04 11:03:48.450017,-9.268065324812868,0.9242443468771413,0.27801561842027595,1.5718029183978144,1.3030553653023513,-29.148329826460614,0.9394277597402597,0.19793526334364084,1.5782433912301763,1.4094564577129962
231,2020-06-04 11:04:12.182905,-9.228949141450801,0.9238382864248915,0.27528027847731196,1.5727647542524594,1.3067134249165984,-29.21692284302049,0.9358766233766234,0.203047764063668,1.5507091541131266,1.3768783128924786
232,2020-06-04 11:04:35.962054,-9.253732648225583,0.9215541963809862,0.28319276873725324,1.604068396197039,1.3301293601080117,-29.419913097470367,0.9375,0.19828521597184534,1.5600943799562614,1.3912290770818865
233,2020-06-04 11:04:59.952986,-9.354038759178612,0.9231023018551887,0.275212734330449,1.566667767760952,1.3008090721896817,-29.36125873207083,0.9378043831168831,0.194313872097376,1.5164999704114086,1.3515473570461038
234,2020-06-04 11:05:23.758724,-9.41033443011532,0.9237113925335634,0.27307625726292667,1.5587183203553392,1.2950523975225277,-29.390898826442417,0.9397321428571429,0.19595106306898386,1.503523442882216,1.3369632786396746
235,2020-06-04 11:05:47.577156,-9.370425483507274,0.9238129076466259,0.27442718621780043,1.5607497816845863,1.2956930209502933,-29.245564769368464,0.9403409090909091,0.19472135479672883,1.5064269796575973,1.3409511896302369
236,2020-06-04 11:06:11.473679,-9.38342822956886,0.9259447250209375,0.2701552950079146,1.5501053281420205,1.2893334613636747,-29.289397874229202,0.9403409090909091,0.19282893598152875,1.480835136465481,1.3172955983581813
237,2020-06-04 11:06:35.318378,-9.411483923183013,0.9261985128035937,0.26992574173303385,1.543909829968407,1.2833955721585566,-29.225158608358427,0.9407467532467533,0.19286506335898673,1.5532158214614151,1.3895759167107864
238,2020-06-04 11:06:59.071788,-9.339276352566923,0.9265538156993123,0.268973729497543,1.550969410430688,1.291334957285712,-29.06322284590904,0.9398336038961039,0.19256738535860612,1.5456153825620864,1.3821112200493892
239,2020-06-04 11:07:23.022844,-9.393947137881486,0.9261223764687968,0.26872854238514665,1.5488398233032328,1.289505228055967,-29.24318213966494,0.940036525974026,0.1893347283744036,1.5040453521711006,1.3439538059363618
240,2020-06-04 11:07:46.939088,-9.489006578259653,0.9260969976905312,0.26719045773827627,1.5463300258819819,1.2886285747219652,-29.296610167045355,0.9408482142857143,0.18754785500361504,1.5072372277014552,1.3489859828648856
241,2020-06-04 11:08:10.953004,-9.479985491189098,0.9286602542953583,0.2644335630653107,1.5396534652035876,1.284699887629466,-29.28196639795896,0.9415584415584416,0.19018908598889864,1.5310026515370985,1.370095531946159
242,2020-06-04 11:08:34.841708,-9.468948778750066,0.926376164251453,0.2679785797193007,1.545596324061028,1.2870866931204774,-29.215596579619113,0.9407467532467533,0.19147249702402697,1.5181093079124273,1.3558524074680194
243,2020-06-04 11:08:58.612557,-9.462889784734742,0.9270867700428901,0.26469236697588405,1.542709009118164,1.2874795319270147,-29.185475941201684,0.9417613636363636,0.1878648187267105,1.5198826573004984,1.3612033145149895
244,2020-06-04 11:09:22.285441,-9.57358785950785,0.9268076034819683,0.26148800506707226,1.5409432022167568,1.2890287850091928,-29.47546206132395,0.9416599025974026,0.188741461217799,1.5306085262222255,1.3713425270657502
245,2020-06-04 11:09:46.058798,-9.563374363656157,0.9280257848387179,0.2695261814139804,1.545645104092684,1.2856822970423596,-29.189424580857978,0.9413555194805194,0.1942096573830826,1.518351837222014,1.3533316044197894
246,2020-06-04 11:10:09.831449,-9.544735726470039,0.9271121488211558,0.26377660641787987,1.5391136647215184,1.284881794030109,-29.339196295229925,0.9421672077922078,0.18357481916190818,1.4752848443237159,1.3210492214570375
247,2020-06-04 11:10:33.557324,-9.647717458805634,0.9274420729386087,0.25873484199481084,1.5273950468387307,1.2783079223027252,-29.453463644463984,0.942877435064935,0.18105952842999873,1.4765104875873074,1.3249044228017726
248,2020-06-04 11:10:57.531812,-9.62303549224681,0.9285333604040301,0.25916109605855153,1.5246699824117051,1.2751319218454003,-29.278006155002583,0.942775974025974,0.18067963118900907,1.456350459954035,1.3049488349200282
249,2020-06-04 11:11:21.444004,-9.592247153444433,0.9298276780955764,0.2550928475068606,1.5224466749925487,1.2769460746391328,-29.1439035817079,0.9432832792207793,0.17955950814527574,1.4809868933810595,1.3305712888174916
250,2020-06-04 11:11:45.130027,-9.632406555897514,0.9292693449737329,0.255299315327398,1.5166586396238073,1.2709917308523067,-29.39272276737773,0.9429788961038961,0.18085856709561435,1.461427517849176,1.3099616735209394
251,2020-06-04 11:12:09.021031,-9.620674207426461,0.9305382838870137,0.2568160577110215,1.5178245181845202,1.270629134680925,-29.37285284080051,0.9439935064935064,0.1782008524296197,1.4429004894080382,1.2940724898192193
252,2020-06-04 11:12:32.924845,-9.716633524813025,0.931172753343654,0.25078434759248375,1.5090083335095252,1.2679406194418545,-29.39147427977473,0.945413961038961,0.17634703445351668,1.455445660073408,1.308490099899666
253,2020-06-04 11:12:56.678484,-9.733355163711144,0.9303352536608888,0.2502817844473172,1.5038319893498522,1.2632835600662462,-29.294752950436518,0.9448051948051948,0.17456305675073297,1.450953459553215,1.3056851557529185
254,2020-06-04 11:13:20.658568,-9.68917856420343,0.9308682080044667,0.2493229615933592,1.5103496493519524,1.2707158663227962,-29.36571614118968,0.9441964285714286,0.17664832165063465,1.5068758478899167,1.3595932423804717
255,2020-06-04 11:13:44.680602,-9.798947683935534,0.9312996472349822,0.2527321344775886,1.5127934975921167,1.2698603107984636,-29.350090170206936,0.945515422077922,0.17421705810057994,1.4657838305280306,1.3209168625976575
256,2020-06-04 11:14:08.509345,-9.76632156909748,0.9318833591350912,0.24875908408223493,1.5046056391871767,1.2656128766740393,-29.403112750319103,0.9459212662337663,0.17270484030304373,1.4493872608469742,1.3060855332942498
257,2020-06-04 11:14:32.352581,-9.758601436777766,0.9313250260132477,0.2485775461344484,1.5016692471525792,1.2628503024549085,-29.387812873277547,0.9463271103896104,0.17373880531881378,1.4703277217497008,1.3259767293041647
258,2020-06-04 11:14:56.136570,-9.770359325157045,0.9317564652437632,0.2450842791276639,1.4984971708252894,1.2631832510227827,-29.314102783624453,0.9462256493506493,0.1717706241727584,1.4929474846435922,1.350490963254458
259,2020-06-04 11:15:20.009124,-9.77754645553219,0.9335329797223562,0.24500552702064823,1.4929898918738922,1.257761911308776,-29.39765197235415,0.9466314935064936,0.16948230249642202,1.466821170074135,1.326736519550067
260,2020-06-04 11:15:43.859019,-9.824337732276245,0.9325432073699972,0.24551452040082217,1.4956443781334454,1.2599541954648996,-29.408642792131023,0.9464285714285714,0.1698058816203819,1.4689673242948291,1.3285700854665785
261,2020-06-04 11:16:07.851661,-9.829759319236693,0.9310966170088572,0.24485472135903516,1.492629463702361,1.2576045016625625,-29.432366353557285,0.9466314935064936,0.1685483906501314,1.4442114169210192,1.3050953926244448
262,2020-06-04 11:16:31.624895,-9.85756779401854,0.9342182067355278,0.24218688485171605,1.4864523878642868,1.2541230708065894,-29.474811099429797,0.9463271103896104,0.16788408700155613,1.4758650926420211,1.3374558167398947
263,2020-06-04 11:16:55.452423,-9.817536211326736,0.9319848742481537,0.24308784075298498,1.4890691206924358,1.255798816150778,-29.526759909096494,0.9469358766233766,0.16916551491342222,1.4366544659739506,1.2970157109696252
264,2020-06-04 11:17:19.220223,-9.954868724971655,0.9332791919397,0.2415536168161436,1.481223870231698,1.2496251221405257,-29.42087646557043,0.9469358766233766,0.16609555406377716,1.4329669302136276,1.296292252615421
265,2020-06-04 11:17:42.986453,-9.892120290238497,0.9324163134786692,0.2402586137570699,1.4843026013259542,1.253936107859123,-29.487421318836127,0.9472402597402597,0.16953149777763943,1.4531601900682567,1.3131161136094534
266,2020-06-04 11:18:06.819257,-9.968520180653146,0.9347004035225744,0.2405219018747067,1.4849344542441232,1.2543810725500695,-29.527795132685494,0.9474431818181818,0.16529194060880156,1.4417630089344327,1.3059988634583164
267,2020-06-04 11:18:30.745376,-10.012669972237653,0.9332538131614344,0.2399779805541077,1.4854704173972195,1.2555051068153498,-29.52740980414945,0.9481534090909091,0.16687160464914275,1.424102800976153,1.2867586061311593
268,2020-06-04 11:18:54.650636,-10.012598597915256,0.9333807070527624,0.23769480414297497,1.4770676297805934,1.2493854242355338,-29.496841608035048,0.948051948051948,0.1635768180050618,1.3978560195641123,1.2637760431670855
269,2020-06-04 11:19:18.402308,-10.06782372281166,0.9347765398573713,0.23838341833344204,1.4797393675121244,1.2514237729014939,-29.51625354702825,0.9489650974025974,0.16519450425337737,1.449942491571533,1.3142642408651837
270,2020-06-04 11:19:42.552228,-10.023433855210605,0.9341674491789965,0.23614654923852496,1.4754305607210245,1.2493074453377102,-29.497252297736264,0.9484577922077922,0.16144613732896906,1.4325026708920245,1.300553785860792
271,2020-06-04 11:20:06.416933,-10.013092022876634,0.93472578230084,0.2369474435401299,1.4707433132946521,1.2438089617773989,-29.690048645041486,0.9481534090909091,0.16114735581147482,1.419113497684239,1.2876561905178057
272,2020-06-04 11:20:30.392087,-10.073520257008683,0.9342435855137934,0.23367554392980963,1.4709771916384735,1.2473751679656728,-29.438263655849795,0.9492694805194806,0.1607835408840299,1.4381079270501553,1.3067626498219755
273,2020-06-04 11:20:54.172882,-10.107095114759462,0.9355379032053397,0.23178246919748893,1.4631911472955301,1.2415157732128008,-29.49646760377897,0.9496753246753247,0.15972118572597982,1.4310872259970686,1.3008625078748675
274,2020-06-04 11:21:17.956901,-10.125628861787465,0.9361723726619801,0.23144445370313058,1.460428936776361,1.2391101119350176,-29.563549810880673,0.9497767857142857,0.15863139393730596,1.415179329815695,1.2861114856892695
275,2020-06-04 11:21:41.999401,-10.166538738141197,0.9357663122097303,0.23430180775411588,1.4634648342047527,1.2393295651887783,-29.512708357849032,0.9498782467532467,0.16027029561284623,1.3968384423774078,1.2660808551224105
276,2020-06-04 11:22:06.244411,-10.132866033412025,0.9356140395401366,0.23329299038073104,1.4670172905188548,1.2438571661715359,-29.632993610500073,0.9489650974025974,0.16098433148070176,1.405782209786023,1.2744308719158217
277,2020-06-04 11:22:30.432653,-10.172963140641542,0.936375402888105,0.22802106372478517,1.4574567972425598,1.239608696658416,-29.48147526326337,0.9497767857142857,0.15760312679563734,1.3927580641466772,1.2646364126143035
278,2020-06-04 11:22:54.242510,-10.179745762088713,0.9363500241098394,0.2289815944571752,1.461204086598208,1.2424022379031212,-29.62406255742373,0.9486607142857143,0.15707994962256114,1.4525529161172772,1.3250970290521398
279,2020-06-04 11:23:18.148127,-10.180499826199178,0.9342943430703246,0.23164601640170768,1.4673137685747675,1.2458482519992589,-29.776043996605843,0.9487621753246753,0.15656303766115176,1.4485823720488693,1.3217953783843235
280,2020-06-04 11:23:42.117644,-10.231763780162241,0.9354363880922772,0.228956049634614,1.4625651184829207,1.2438408326284691,-29.98907427248054,0.9474431818181818,0.16136905082355685,1.481557889848427,1.3501779132973508
281,2020-06-04 11:24:06.084616,-10.30363955173503,0.9365784331142298,0.23065401042850261,1.468949120215485,1.2485987493387172,-29.79889690082401,0.9497767857142857,0.15692136542613863,1.3962219183267974,1.2690994498014827
282,2020-06-04 11:24:29.995279,-10.270365844630362,0.9361723726619801,0.22609854519675346,1.4536224616571953,1.237794282305072,-29.656916506104306,0.9501826298701299,0.15338172454537022,1.4210548844702195,1.2973300764309534
283,2020-06-04 11:24:53.895959,-10.344961883874978,0.9372382813491359,0.2247240063926865,1.4480123315636066,1.233633287054795,-29.688483394171868,0.950487012987013,0.15308105269622813,1.370079738243801,1.246687168941745
284,2020-06-04 11:25:17.692836,-10.308310881142484,0.937162145014339,0.22323798590522614,1.4453608248343912,1.2324311498103073,-29.73445668061002,0.950689935064935,0.1542541607540191,1.4079449327689715,1.283425228695562
285,2020-06-04 11:25:41.397866,-10.308375921132583,0.936832220896886,0.22273057742231475,1.4429317306191913,1.2305095291180088,-29.686625407523067,0.950487012987013,0.15379628541759524,1.3729131978084304,1.2488035377983584
286,2020-06-04 11:26:05.261047,-10.32660357094971,0.9383295688145573,0.22388616049475052,1.4435437169847865,1.229984160060986,-29.623226410575715,0.9511972402597403,0.15230028392300907,1.396226669566117,1.2735496120536836
287,2020-06-04 11:26:29.128655,-10.370246116157608,0.9378727508057763,0.22202381472406107,1.436788724311984,1.2251351557040806,-29.749782096210613,0.9507913961038961,0.15081767628373466,1.4000043170648893,1.2789364228773648
288,2020-06-04 11:26:53.041114,-10.410611523727965,0.9390147958277288,0.2183378763497507,1.4311779110323228,1.2232506462063,-29.678940579812974,0.950588474025974,0.15017598694717255,1.3920451566456418,1.271548110278282
289,2020-06-04 11:27:16.804074,-10.386945751787643,0.9373905540187295,0.22018133264340237,1.4301752886770074,1.2203809017853924,-29.79182294747016,0.950689935064935,0.148199876936436,1.3762918095512153,1.2578837555622495
290,2020-06-04 11:27:40.534685,-10.469117391666332,0.9375935842448545,0.2198880418249174,1.4328516319709577,1.2234327075377065,-29.67187501054357,0.9519074675324676,0.1501877244562274,1.3859347764049812,1.2654189269592973
291,2020-06-04 11:28:04.432677,-10.490038393082866,0.9379996446971043,0.22082469601791666,1.4275375933658188,1.217202935740985,-29.786631591584158,0.9522118506493507,0.1496332250740796,1.4021593674167554,1.28231277393426
292,2020-06-04 11:28:28.375771,-10.44555183082614,0.9383041900362916,0.22232666815267715,1.4361540790543548,1.2242729627325033,-29.720795168220132,0.9508928571428571,0.1624871721650396,1.3977092812302119,1.2649429042333924
293,2020-06-04 11:28:52.271488,-10.481616178593896,0.938938659492932,0.22372935267519528,1.4411463314337871,1.2278985949371861,-29.515183860037027,0.9514001623376623,0.15419967136797336,1.4478848404644022,1.323200352956466
294,2020-06-04 11:29:16.167425,-10.487115742100752,0.9357409334314646,0.22755306095968456,1.483003818471134,1.2659378732535507,-29.938503447209268,0.9494724025974026,0.1517608579752147,1.3859058085438978,1.2640834540158923
295,2020-06-04 11:29:39.878140,-10.621054902123525,0.9386087353754791,0.21823625357238474,1.4575349630728858,1.2499197644026245,-29.849124682106314,0.950487012987013,0.15407562347026565,1.3575517040299898,1.2333252052418306
296,2020-06-04 11:30:03.855194,-10.6077719995844,0.9385325990406822,0.2250818206132141,1.4528831415022292,1.2384090928885996,-30.134015955098054,0.9512987012987013,0.15988467060450895,1.3723128239271005,1.2425621692776896
297,2020-06-04 11:30:27.693155,-10.525491093310556,0.9381772961449636,0.2325812658738923,1.4548681602071072,1.2328123854265256,-29.81853608642771,0.950689935064935,0.16471436858132715,1.391990516333901,1.2570946838390016
298,2020-06-04 11:30:51.624442,-10.500135450581245,0.9379742659188387,0.23029311927721993,1.4479134613616682,1.2281204775350298,-30.082346164103964,0.9516030844155844,0.15611826066071913,1.3464446457613326,1.2204087312647176
299,2020-06-04 11:31:15.548882,-10.64763322234,0.9402837347410096,0.2152198705834549,1.430826915783909,1.2262546784227946,-29.96327249253159,0.9523133116883117,0.14625401101117289,1.3689263354950034,1.2526355969763618
300,2020-06-04 11:31:39.255188,-10.65876222808262,0.9400807045148847,0.2137807092916434,1.4225290473341727,1.2194071002706124,-29.937336340876943,0.9517045454545454,0.14870805815462965,1.3738671188049711,1.2550963969912183
301,2020-06-04 11:32:03.090660,-10.628117817145952,0.9412735070933685,0.21069556576130805,1.4135565815948288,1.2134891336506672,-30.05229237210809,0.9517045454545454,0.14616913439873416,1.3494556326383564,1.2333387906117306
302,2020-06-04 11:32:27.096051,-10.669622587529638,0.9405629013019313,0.21153016892116305,1.4101966386698497,1.2093360923362158,-30.057732300407565,0.9524147727272727,0.14600120087078533,1.367381027479503,1.2514375589091253
303,2020-06-04 11:32:51.015660,-10.724859680243364,0.9408420678628531,0.2135109099339411,1.4134292371426633,1.2106431868889653,-30.10743663976875,0.953023538961039,0.14317751948740462,1.3676147375068466,1.254544654659211
304,2020-06-04 11:33:14.766471,-10.742879454755636,0.940715173971525,0.21022214005576828,1.4094120149388019,1.209932754337789,-30.094965009771084,0.953023538961039,0.14189836018580218,1.3525318347705346,1.2407284395945035
305,2020-06-04 11:33:38.700940,-10.800393310320345,0.9409689617541811,0.20639546637884326,1.4037427290811137,1.208147656012591,-30.123015902060413,0.9525162337662337,0.14274554693857172,1.3258336665759558,1.2132111355394446
306,2020-06-04 11:34:02.699816,-10.698466360563513,0.9399030530670254,0.21202876462923617,1.4212569310674348,1.2199266327987621,-30.18351730858417,0.9521103896103896,0.1405923558105026,1.3297922864911793,1.219383447989261
307,2020-06-04 11:34:26.504699,-10.841118590317485,0.9403344922975408,0.2095971553719517,1.4084838700141404,1.2097278332325063,-30.188783530920443,0.9534293831168831,0.14123941739107645,1.3442380271823011,1.233187393322145
308,2020-06-04 11:34:50.345044,-10.847749241698383,0.9414004009846966,0.20992934157576187,1.4070933802664554,1.2080117879323917,-29.993370081168216,0.9526176948051948,0.150495097293196,1.3694380387800524,1.248936311568025
309,2020-06-04 11:35:14.127815,-10.774484134479254,0.9411973707585717,0.21726600273031077,1.4198280580761666,1.2133365394803348,-30.25242598517147,0.9539366883116883,0.1446445691121664,1.3233543346293963,1.2089621915024011
310,2020-06-04 11:35:38.009838,-10.739305596362259,0.9398522955104941,0.21166805393794688,1.4461701093098833,1.2452413609682986,-29.792970744338636,0.9526176948051948,0.1395030054742479,1.3918402006416828,1.2821301659117736
311,2020-06-04 11:36:01.794052,-10.783251932591611,0.9429738852371646,0.20448686096737034,1.4079900089193254,1.214286399884547,-30.11117707788162,0.9537337662337663,0.1397850196307463,1.3377035868993494,1.2280297443464845
312,2020-06-04 11:36:25.646296,-10.832347324361848,0.9427962337893054,0.2029744643767662,1.3959352599415404,1.2037931428891362,-30.099829448322968,0.9538352272727273,0.13680817234441223,1.319765546131532,1.2130572032354427
313,2020-06-04 11:36:49.452750,-10.891306554214411,0.9421363855543994,0.20497230934702815,1.3973736269763655,1.2032926241835515,-30.10878379509497,0.9534293831168831,0.14099665467738587,1.3839518797244412,1.2730640088421503
314,2020-06-04 11:37:13.177512,-10.847645290580934,0.9417303251021496,0.20905352117474582,1.411424527902618,1.2132186520184531,-30.034145034863187,0.9521103896103896,0.15405546271635706,1.3938195108621216,1.2697981931806277
315,2020-06-04 11:37:37.006877,-10.922880644834745,0.9415272948760247,0.21899188600782798,1.428798415436828,1.2207294100738346,-29.98255276150343,0.953226461038961,0.15054456876600983,1.36522685800143,1.2446648419969233
316,2020-06-04 11:38:00.857952,-10.891333623638424,0.9421617643326651,0.208841987140351,1.4181961300487815,1.220245476532069,-30.131082898856214,0.9535308441558441,0.1397809248116761,1.381949939415954,1.2723000975031342
317,2020-06-04 11:38:24.923499,-10.875730183786898,0.9438621424764612,0.1999935457829037,1.3994776745759783,1.2103598589768616,-30.208000629266664,0.953023538961039,0.13633259775153597,1.3344859901706212,1.2283613930483517
318,2020-06-04 11:38:48.903075,-10.877874591350249,0.9422632794457275,0.2019139579518842,1.399886931820935,1.208850848460401,-30.121957972252652,0.9547483766233766,0.1342076019684569,1.3242100067528444,1.2201243627566398
319,2020-06-04 11:39:12.693255,-10.972382106557744,0.9440144151460549,0.2000101426866476,1.3874167527033896,1.1983789921232992,-30.16619975974232,0.9550527597402597,0.13354342322172735,1.3336110035885524,1.2302337801265675
320,2020-06-04 11:39:36.574112,-10.97423530104915,0.9436591122503363,0.1980653983852881,1.3862839168279675,1.1991927537437286,-30.21207237174069,0.9553571428571429,0.13286326791286446,1.2836830208294203,1.1810318252882965
321,2020-06-04 11:40:00.477569,-10.99321621866721,0.9429738852371646,0.19977858575636107,1.3872124632845684,1.1984270937468744,-30.3543210612062,0.9548498376623377,0.1326120590918715,1.3125434605911603,1.2102857225604948
322,2020-06-04 11:40:24.239531,-11.078476130847669,0.9441666878156486,0.19893318131463641,1.3872526404552137,1.1993979352714252,-30.284549646112023,0.9544439935064936,0.13815012740163665,1.3185035669939908,1.2106379892384664
323,2020-06-04 11:40:48.085308,-11.017191993816724,0.9409182041976499,0.2130297910434691,1.4193395702553708,1.2173269712057184,-30.140862119077987,0.945413961038961,0.16064453807829124,1.382966220447423,1.2524625444882096
324,2020-06-04 11:41:11.910636,-10.952231208255023,0.9395223713930412,0.2187107603098248,1.4889781252840402,1.2812195961824704,-30.364544653726124,0.9545454545454546,0.13983652919432185,1.3970906243960017,1.287618639855406
325,2020-06-04 11:41:35.722998,-10.988708731144953,0.9441666878156486,0.20221551556657852,1.4029692312486068,1.2117424244131734,-30.389679576805555,0.9552556818181818,0.13323583828610097,1.3371918714916238,1.2343457127823285
326,2020-06-04 11:41:59.854912,-11.009830261773747,0.9441159302591173,0.1992357032999342,1.381202364889588,1.1929764918514274,-30.350207102630662,0.9554586038961039,0.13225928762212472,1.3093313021830748,1.2074222216635808
327,2020-06-04 11:42:23.608458,-11.102405886615163,0.9421110067761338,0.2002874257812007,1.4057953490553716,1.2166103291607862,-30.573901985976324,0.9561688311688312,0.13129438522151107,1.3149619628826525,1.2142414796471177
328,2020-06-04 11:42:47.389217,-11.182970891800482,0.9440144151460549,0.19704995157983438,1.3836161846904287,1.1977492040023947,-30.24364664697071,0.955762987012987,0.13528214729617563,1.3209803272381744,1.2159418265889694
329,2020-06-04 11:43:11.225021,-11.105113460890832,0.9442428241504454,0.19591595628394928,1.3762955654157465,1.1914847225926881,-30.256527060903196,0.9560673701298701,0.12927428595515122,1.3188053102558817,1.2197875513616336
330,2020-06-04 11:43:35.084191,-11.183525332841766,0.9444966119331015,0.19564317017706756,1.373825727292148,1.189366082447922,-30.338319345457375,0.9564732142857143,0.13033587623388454,1.3223560873212519,1.2223585304328246
331,2020-06-04 11:43:59.019189,-11.178412022853193,0.9455117630637261,0.19231640038423703,1.3679422916604869,1.1868043032991031,-30.38679669355774,0.9567775974025974,0.1287231099330463,1.2854914312630505,1.187155118023562
332,2020-06-04 11:44:23.009999,-11.195655415607952,0.9459939598507728,0.1925945540511989,1.3670079557896102,1.1856090571540192,-30.361186620624803,0.9563717532467533,0.13071556770155784,1.3019783805091976,1.2016239994282647
333,2020-06-04 11:44:46.750652,-11.203604450415957,0.9458416871811791,0.19383257639494328,1.365942782197896,1.1833138102533687,-30.32357990340382,0.9564732142857143,0.1273814412002048,1.3065470461146023,1.209489184817801
334,2020-06-04 11:45:10.675406,-11.199690876380007,0.9441413090373829,0.19193625660410737,1.3678062878577084,1.1870697221299813,-30.34233589508381,0.9566761363636364,0.12610863236309133,1.2966741027627577,1.2009078062947505
335,2020-06-04 11:45:34.573970,-11.261270086205336,0.9442935817069766,0.19432964367508176,1.3726044240008415,1.189536050411965,-30.413417830763706,0.9546469155844156,0.13046508925358605,1.3040981156096476,1.2040464441868253
336,2020-06-04 11:45:58.331403,-11.283148115215116,0.9437860061416643,0.19322107268831407,1.378035162679871,1.1960972381067718,-30.41344012602579,0.9569805194805194,0.12626026085314768,1.328436716552266,1.2325898958251442
337,2020-06-04 11:46:22.227738,-11.36680058794416,0.9471106260944598,0.18891609223258193,1.363556004311312,1.1860067126666742,-30.596462815691194,0.9570819805194806,0.12912521610606628,1.2617974656335698,1.1632687123431946
338,2020-06-04 11:46:46.057593,-11.321064120790862,0.9421871431109307,0.19930210674129925,1.3853605854104092,1.197379542789901,-30.443310358206176,0.955661525974026,0.14054625945214605,1.3531686028874892,1.243065653793549
339,2020-06-04 11:47:10.190620,-11.291543384646623,0.9444204755983047,0.19951570408344585,1.3871726073453645,1.1989484466465652,-30.3191215052503,0.9569805194805194,0.1315160464764652,1.2971423683608074,1.1959454433895924
